"","PlantID","PlantName","OperatorName","OperatorID","State","County","NameplateCapacityMWSum","NetGenerationMWSum","CapacityFactor"
"8315",7849,"Knoxville Industrial","MidAmerican Energy Co","12341","IA","Marion",16,69,0.0492294520547945
"8323",7850,"Shenandoah","MidAmerican Energy Co","12341","IA","Page",20,154,0.0878995433789954
"8333",7851,"Waterloo Lundquist","MidAmerican Energy Co","12341","IA","Black Hawk",18,171,0.108447488584475
"8342",7853,"West Receiving","City of Denison - (IA)","5056","IA","Crawford",2,8,0.045662100456621
"8343",7854,"Avenue A Generator Sets","City of Rock Falls - (IL)","16198","IL","Whiteside",3.6,290,0.919583967529173
"8347",7856,"North","City of Greenfield - (IA)","7626","IA","Adair",8,77,0.109874429223744
"8351",7857,"Gilliam South","City of Stuart - (IA)","18231","IA","Adair",4.3,10,0.0265477328236169
"8353",7858,"MEPI GT Facility","Midwest Electric Power Inc","12159","IL","Massac",301.5,2601,0.0984802017310707
"8358",7860,"Shelbina Power #3","City of Shelbina - (MO)","17035","MO","Shelby",3.6,22,0.0697615423642821
"8362",7863,"Elk Mound","Dairyland Power Coop","4716","WI","Chippewa",71,7084,1.13897999871374
"8364",7865,"Earlville","City of Earlville - (IA)","5563","IA","Delaware",1.8,42,0.266362252663623
"8367",7869,"Glenwood Landing","National Grid Generation LLC","56505","NY","Nassau",122,86403,8.08471816752751
"8374",7872,"Robert P Mone Plant","National Power Coop Inc","25422","OH","Van Wert",594,422754,8.12450993957843
"8390",7874,"Edgerton","American Mun Power-Ohio, Inc","40577","OH","Williams",3.6,201,0.637366818873668
"8392",7878,"Wellington","American Mun Power-Ohio, Inc","40577","OH","Lorain",1,51,0.582191780821918
"8393",7883,"Powell Valley","Powell Valley Electric Coop","15293","TN","Hancock",22,598,0.310294728102947
"8404",7884,"Dakota Magic","Dakota Magic Casino","4775","ND","Richland",1.5,0,0
"8432",7903,"McCartney","City Utilities of Springfield - (MO)","17833","MO","Greene",117.8,69310,6.71655386809932
"8437",7909,"Vernon Boulevard","New York Power Authority","15296","NY","Queens",94,48862,5.93388710774313
"8441",7911,"Kern Canyon","Pacific Gas & Electric Co.","14328","CA","Kern",9.5,0,0
"8443",7913,"Hell Gate","New York Power Authority","15296","NY","Bronx",94,37085,4.50366754104731
"8445",7914,"Harlem River Yard","New York Power Authority","15296","NY","Bronx",94,33058,4.01462158748664
"8448",7916,"Talbot County Energy","Oglethorpe Power Corporation","13994","GA","Talbot",726,506467,7.96361812395436
"8457",7918,"Galion","American Mun Power-Ohio, Inc","40577","OH","Crawford",5.4,285,0.602486047691527
"8460",7919,"Seville","American Mun Power-Ohio, Inc","40577","OH","Medina",5.4,194,0.410113309656689
"8468",7924,"Albertville","Albertville Municipal Utilities Board","241","AL","Marshall",4,0,0
"8472",7925,"Lakefield Junction","Great River Energy","7570","MN","Martin",537.8,144743,3.07236398586496
"8479",7926,"South Strawberry","City of Strawberry Point","18204","IA","Clayton",3.6,13,0.041222729578894
"8481",7927,"Buffalo Mountain","Tennessee Valley Authority","18642","TN","Anderson",1.8,0,0
"8484",7928,"Osawatomie","Kansas City Power & Light Co","10000","KS","Miami",102,15909,1.78048616706957
"8485",7929,"West Gardner","Kansas City Power & Light Co","10000","KS","Johnson",408,44502,1.24513161428955
"8489",7930,"Russell Energy Center","City of Russell - (KS)","16440","KS","Russell",15,1212,0.922374429223744
"8493",7932,"Gaylord - Wolverine","Wolverine Power Supply Coop","20910","MI","Otsego",70.2,19534,3.17650808518388
"8496",7934,"Industrial Park","City of Rock Falls - (IL)","16198","IL","Whiteside",13.4,564,0.480474340625639
"8503",7935,"Trenton South","Trenton Municipal Utilities - (MO)","19150","MO","Grundy",14,72,0.0587084148727984
"8511",7940,"Ponton Diesel Generating Facility","Old Dominion Electric Coop","40229","VA","Amelia",4,166,0.473744292237443
"8513",7941,"Nottoway Diesel Generating Facility","Old Dominion Electric Coop","40229","VA","Southampton",4,257,0.733447488584475
"8515",7942,"Diamond Valley Lake","Metropolitan Water District of S CA","12397","CA","Riverside",29.7,3725,1.43174515320634
"8529",7948,"Lawrence County Station","Hoosier Energy R E C, Inc","9267","IN","Lawrence",402,146338,4.15553510983893
"8535",7953,"Evander Andrews Power Complex","Idaho Power Co","9191","ID","Elmore",270.9,127648,5.37899206264928
"8548",7957,"Sediver","Central Electric Power","59159","SC","York",2.9,88,0.346402141395056
"8556",7962,"Warren F Sam Beasley Generation Station","Delaware Municipal Electric Corp","5084","DE","Kent",96,30699,3.65047089041096
"8558",7964,"Peno Creek","Union Electric Co - (MO)","19436","MO","Pike",240,92471,4.39835426179604
"8565",7967,"Lordsburg Generating","Public Service Co of NM","15473","NM","Hidalgo",88,5042,0.654057700290577
"8567",7971,"Pella Peaking","City of Pella - (IA)","14645","IA","Marion",28,340,0.138617090671885
"8595",7974,"Chamberlain Wind Project","Basin Electric Power Coop","1307","SD","Brule",2.6,1208,5.30382859149982
"8597",7975,"Pyramid","Tri-State G & T Assn, Inc","30151","NM","Hidalgo",186,66330,4.07092355280601
"8601",7976,"Mulvane 2","City of Mulvane - (KS)","13095","KS","Sedgwick",9.2,12,0.0148898153662895
"8604",7977,"Granite Falls 2","City of Granite Falls - (MN)","7494","MN","Yellow Medicine",6,0,0
"8607",7981,"Mill Creek (SC)","Duke Energy Carolinas, LLC","5416","SC","Cherokee",799.2,201194,2.8737927425142
"8615",7982,"South Generation","Redwood Falls Public Util Comm","15793","MN","Redwood",6.6,161,0.278469627784696
"8618",7984,"Kalkaska CT #1","Michigan Public Power Agency","40582","MI","Kalkaska",60.5,38368,7.23951847239518
"8622",7987,"Lake One","City of Burbank Water and Power","2507","CA","Los Angeles",60.5,11806,2.22763123136722
"8623",7988,"Silver Creek","Cooperative Energy","17568","MS","Jefferson Davis",250.5,132412,6.03414176213782
"8629",7990,"Altamont","City of Altamont - (IL)","406","IL","Effingham",7.2,72,0.114155251141553
"8640",7997,"Winston","City of Lakeland - (FL)","10623","FL","Polk",50,0,0
"8666",8002,"Newington","Granite Shore Power","62032","NH","Rockingham",414,114889,3.16791851410672
"8670",8006,"Roseton Generating Facility","CCI Roseton LLC","5511","NY","Orange",1242,516508,4.74735108346385
"8672",8007,"Holtsville","National Grid Generation LLC","56505","NY","Suffolk",567,43118,0.868103371908547
"8682",8008,"Mickleton Station","Calpine New Jersey Generation LLC","56606","NJ","Gloucester",71.2,5021,0.805018983120414
"8683",8009,"Auburn State Street","New York State Elec & Gas Corp","13511","NY","Cayuga",7,13,0.0212002609262883
"8684",8010,"Murray Turbine","City of Murray - (UT)","13137","UT","Salt Lake",42,9221,2.50625135899109
"8688",8012,"Croydon CT Generating Station","Exelon Power","6035","PA","Bucks",546.4,54366,1.13582803505887
"8698",8015,"Paragould Reciprocating","Paragould Light & Water Comm","14446","AR","Greene",19.2,512,0.30441400304414
"8701",8016,"Factory","City of Springfield - (IL)","17828","IL","Sangamon",26.6,128,0.0549318501733786
"8702",8019,"Portage","Upper Peninsula Power Company","19578","MI","Houghton",22.6,838,0.423283630339031
"8703",8020,"Baldwin City Plant No 2","City of Baldwin City- (KS)","1148","KS","Douglas",6.4,310,0.552939497716895
"8713",8026,"Hartzog","Basin Electric Power Coop","1307","WY","Campbell",22.5,244,0.123795027904617
"8716",8027,"Blue Lake","Northern States Power Co - Minnesota","13781","MN","Scott",559.4,105279,2.14840019394557
"8722",8028,"Arvada","Basin Electric Power Coop","1307","WY","Sheridan",22.5,231,0.117199391171994
"8725",8029,"Sycamore (IA)","MidAmerican Energy Co","12341","IA","Polk",157.6,4618,0.334498064575945
"8727",8030,"Barber Creek","Basin Electric Power Coop","1307","WY","Campbell",22.5,219,0.111111111111111
"8738",8037,"Clifton","Sunflower Electric Power Corp","18315","KS","Washington",87.5,8063,1.05192433137639
"8744",8049,"Intercession City","Duke Energy Florida, LLC","6455","FL","Osceola",1197.3,543619,5.18307554249725
"8765",8059,"Comanche (OK)","Public Service Co of Oklahoma","15474","OK","Comanche",294,196644,7.63535551206784
"8769",8063,"DeCordova Steam Electric Station","Luminant Generation Company LLC","55983","TX","Hood",357.6,13144,0.419590777685841
"8777",8067,"Fort Lupton","Public Service Co of Colorado","15466","CO","Weld",100.8,2737,0.309963216641299
"8790",8073,"Beaver","Portland General Electric Co","15248","OR","Columbia",610.7,495578,9.26360423288494
"8798",8076,"Ellwood","GenOn California South, LP","15908","CA","Santa Barbara",58,6212,1.22264210360573
"8806",8100,"Springfield (CO)","City of Springfield - (CO)","17834","CO","Baca",2.7,0,0
"8812",8105,"Halstad","City of Halstad - (MN)","7969","MN","Norman",4,22,0.0627853881278539
"8814",8106,"Tipton","City of Tipton - (IA)","18947","IA","Cedar",8.6,67,0.0889349049591165
"8819",8108,"Hopkinton","City of Hopkinton - (IA)","8847","IA","Delaware",4.1,19,0.0529012139436463
"8821",8110,"Stanberry","City of Stanberry - (MO)","17946","MO","Gentry",4.3,0,0
"8852",8906,"Astoria Generating Station","U S Power Generating Company LLC","54863","NY","Queens",1345,1093321,9.27942998760843
"8858",9038,"Cherry Street","Town of Hudson - (MA)","8973","MA","Middlesex",17.3,511,0.33718689788054
"8865",9674,"Nine Springs","Madison Gas & Electric Co","11479","WI","Dane",16.2,37,0.0260724956310953
"8866",9842,"Newhalem","City of Seattle - (WA)","16868","WA","Whatcom",2.3,1697,8.42267222553107
"8876",10005,"Dinosaur Point","International Turbine Res Inc","9397","CA","Merced",17.4,9474,6.21555660525901
"8910",10030,"Energy Center Dover","Energy Center Dover LLC","7860","DE","Kent",118,93314,9.02735856357867
"8914",10034,"Gilroy Power Plant","Calpine Gilroy Cogen LP","3028","CA","Santa Clara",130,102682,9.016684229013
"8925",10051,"Lockville Hydropower","Brooks Energy, LLC","49753","NC","Chatham",1.2,339,3.22488584474886
"8928",10058,"General Electric Diesel Engine Plant","General Electric Co","7075","PA","Mercer",4.4,3824,9.92112909921129
"8948",10075,"Taconite Harbor Energy Center","ALLETE, Inc.","12647","MN","Cook",168,0,0
"8956",10099,"Pedricktown Cogeneration Company LP","Pedricktown Cogeneration Company LP","50160","NJ","Salem",140.2,46905,3.81915267817013
"8966",10120,"PInova Inc","PInova Inc","8486","GA","Glynn",7.1,0,0
"8967",10121,"High Shoals Hydro (GA)","High Shoals Hydro","8596","GA","Morgan",1.4,0,0
"8975",10129,"Indiana University of Pennsylvania","Indiana University of Penn","9335","PA","Indiana",24.4,16199,7.57869226738528
"8979",10137,"Deweys Mill","Green Mountain Power Corp","7601","VT","Windsor",3,2226,8.4703196347032
"8996",10156,"Fresno Cogen Partners","Wellhead Energy, LLC","20323","CA","Fresno",82.6,5887,0.813598018729201
"9000",10167,"Seadrift Coke LP","Seadrift Coke L P","54705","TX","Calhoun",7.6,2791,4.1922013938957
"9001",10169,"Carson Cogeneration","Carson Cogeneration Co","3084","CA","Los Angeles",55.8,0,0
"9003",10173,"Cherokee Falls","Aquenergy Systems Inc","782","SC","Cherokee",4.3,3340,8.86694276308803
"9009",10176,"M Street Jet","Massachusetts Bay Trans Auth","11724","MA","Suffolk",69,635,0.10505591952882
"9072",10215,"Snowbird Power Plant","Snowbird Corporation","20712","UT","Salt Lake",1.8,15,0.0951293759512938
"9082",10222,"Tulare Success Power Project","Lower Tule River Irrgtn Dist","11278","CA","Tulare",1.4,490,3.99543378995434
"9094",10238,"Dolgeville Hydro","EONY Generation Limited","60023","NY","Herkimer",5,1217,2.77853881278539
"9135",10280,"Central Plant","Bob Jones University","1947","SC","GREENVILLE",4.1,0,0
"9162",10307,"Bellingham Cogeneration Facility","Northeast Energy Associates LP","21970","MA","Norfolk",386.1,128416,3.79677822600197
"9206",10377,"James River Genco LLC","City Point Energy Center","61138","VA","Hopewell City",114.8,44177,4.39288896313621
"9212",10384,"Edgecombe Genco LLC","Edgecombe Operating Services LLC","55739","NC","Edgecombe",114.8,9082,0.903099295180819
"9227",10405,"Kingsburg Cogen","KES Kingsburg LP","10337","CA","Fresno",36.2,4964,1.56537753222836
"9229",10408,"Clark University","Clark University","3692","MA","Worcester",2,0,0
"9240",10421,"Dillon Hydro Plant","Denver City & County of","5068","CO","Summit",1.8,411,2.60654490106545
"9309",10491,"Mead Rumford Cogen","ND Paper LLC","61813","ME","Oxford",12.5,0,0
"9327",10501,"Mid-Set Cogeneration","Mid Set Cogeneration Co","12449","CA","Kern",39.1,0,0
"9388",10553,"Anderson Power Products Division","Anderson Power Products","4385","MA","Worcester",1,6,0.0684931506849315
"9451",10617,"CH Resources Beaver Falls","Lakeside Beaver Falls LLC","58338","NY","Lewis",107.8,10833,1.1471649681043
"9453",10620,"Carthage Energy LLC","Carthage Energy LLC","3085","NY","Jefferson",62.9,19942,3.61921147577876
"9455",10621,"CH Resources Syracuse","Lakeside Syracuse LLC","58337","NY","Onondaga",102.7,32457,3.60772832161769
"9479",10649,"Bear Mountain Limited","WCAC Operating Company","60662","CA","Kern",46,35766,8.87581893984514
"9480",10650,"Badger Creek Limited","WCAC Operating Company","60662","CA","Kern",46,7556,1.87512408179472
"9486",10661,"Collins Pine Project","Collins Pine Co","3953","CA","Plumas",12,8763,8.33618721461187
"9493",10682,"Brush Generation Facility","Colorado Energy Management","55307","CO","Morgan",297.2,136591,5.24649391274421
"9530",10700,"Red Shield Envir Old Town Facility","MFGR LLC","56448","ME","Penobscot",28.5,0,0
"9550",10739,"Hoge Lumber","Hoge Lumber Co","8696","OH","Auglaize",3.7,2425,7.48179686535851
"9577",10751,"Camden Plant Holdings LLC","Morris Energy Operations Company, LLC","56516","NJ","Camden",172.9,48694,3.21496576002704
"9581",10755,"Rifle Generating Station","Tri-State G & T Assn, Inc","30151","CO","Garfield",84,7156,0.972494020439226
"9596",10764,"Blue Lake Power LLC","Blue Lake Power LLC","56120","CA","Humboldt",13.8,0,0
"9597",10765,"Indeck Jonesboro Energy Center","Covanta Maine LLC","56402","ME","Washington",27.5,10582,4.39269406392694
"9617",10795,"Camden South Carolina","Invista","50006","SC","Kershaw",30,2304,0.876712328767123
"9640",10823,"Deer Island Treatment Plant","Massachusetts Wtr Rauth-Deer I","11427","MA","Suffolk",72.8,44153,6.92348462040243
"9652",10837,"Covanta Mendota","Covanta Mendota LP","55989","CA","Fresno",28,0,0
"9655",10840,"Covanta Delano Energy","Covanta Delano Inc","56099","CA","Kern",57,0,0
"9692",10870,"Hazelton","Hazleton Generation LLC","56214","PA","Luzerne",171.5,5159,0.343397633025813
"9729",50002,"Pittsfield Generating LP","Pittsfield Generating Company, LP","15114","MA","Berkshire",175.5,117955,7.67246874552811
"9733",50003,"Chalk Cliff Limited","WCAC Operating Company","60662","CA","Kern",46,15300,3.79690291840381
"9785",50060,"Brown Station Road Plant I","Prince George's County","15380","MD","Prince Georges",2.7,181,0.765262979874852
"9800",50074,"Marcus Hook Refinery Cogen","Marcus Hook 50 L.P","60771","PA","Delaware",50.5,54,0.012206700122067
"9801",50076,"Santa Felicia Dam","United Water Conservation Dist","19532","CA","Ventura",1.3,82,0.720056199508254
"9831",50094,"Veolia Energy Trenton L.P.","Veolia Energy Trenton L.P","19148","NJ","Mercer",6,777,1.47831050228311
"9865",50127,"Signal Hill Generating LLC","Signal Hill Generating LLC","54777","TX","Wichita",80,18556,2.64783105022831
"9873",50131,"Coalinga Cogeneration","Coalinga Cogeneration Co","3852","CA","Fresno",38.4,0,0
"9883",50137,"Newgulf Cogen","Luminant Generation Company LLC","55983","TX","Wharton",101.9,19800,2.21812951187708
"9889",50147,"R E Badger Filtration Plant","Santa Fe Irrigation District","16713","CA","San Diego",1.4,0,0
"9890",50148,"Linde Wilmington","Praxair Inc","15320","CA","Los Angeles",31,0,0
"9916",50169,"Wichita Plant","Occidental Chemical Corporation","13914","KS","Sedgwick",43.7,0,0
"9978",50223,"Nelson Creek","Nelson Creek Power Inc","13353","CA","Shasta",1.2,986,9.37975646879756
"9983",50228,"Rocky Brook Hydroelectric","Rocky Brook Electric Inc","22614","WA","Jefferson",1.6,546,3.89554794520548
"9985",50230,"Robbins Lumber","Robbins Lumber Inc","16191","ME","Waldo",3.2,99,0.353167808219178
"9987",50231,"SDS Lumber Gorge Energy Division","SDS Lumber Co","22803","WA","Klickitat",10,0,0
"9996",50241,"Tenet Hospital","Tenet Hospital Ltd","27378","TX","El Paso",4.2,13,0.0353337682104805
"9998",50243,"Bucksport Generation LLC","Bucksport Generation LLC","9303","ME","Hancock",186.8,10221,0.624615001026664
"10021",50260,"Oakwood Hospital & Medical Center","Oakwood Hospital Med Center","13945","MI","Wayne",5,22,0.0502283105022831
"10034",50276,"Wintec Energy Ltd","Wintec Energy Ltd","20707","CA","Riverside",5.9,358,0.692670845909759
"10059",50299,"AltaGas Ripon Energy Inc.","AltaGas Ripon Energy Inc.","60134","CA","San Joaquin",49.5,9868,2.27572528942392
"10071",50307,"University of Oklahoma","University of Oklahoma","19533","OK","Cleveland",18.6,15,0.00920606864044778
"10080",50310,"Standby Generation Plant","Pensacola Christian College","14762","FL","Escambia",13.7,93,0.0774922507749225
"10096",50315,"Chasm Hydro Partnership","Ampersand Chasm Hydro LLC","24979","NY","Franklin",1.6,0,0
"10099",50318,"Par Sterile Products","JHP Pharmaceuticals LLC","55970","MI","Oakland",2.8,0,0
"10107",50326,"Nalco","Nalco Co","14293","IL","DuPage",4.7,1800,4.37190323520839
"10117",50337,"Mooseheart Power House","Moose International","21690","IL","Kane",1.8,0,0
"10121",50341,"PCS Nitrogen Fertilizer LP","PCS Nitrogen LP","15237","LA","Iberville",14,0,0
"10132",50359,"Sloss Industries Corp","ERP Compliant Coke, LLC","17330","AL","Jefferson",25,0,0
"10138",50365,"Ridgewood Providence Power","Rhode Island LFG Genco","56889","RI","Providence",6.4,0,0
"10158",50371,"The Mosaic Company, Plant City Facility","The Mosaic Company, Plant City Facility","24900","FL","Hillsborough",40.5,0,0
"10159",50373,"Paxton Creek Cogeneration","NRG Energy Center Paxton LLC","13875","PA","Dauphin",12.6,1263,1.14427049358556
"10170",50385,"Newark Bay Cogeneration Partnership LP","Newark Bay Cogeneration Partnership LP","55846","NJ","Essex",152,31743,2.38396719538572
