PlantID,CombinedHeatAndPowerPlant,NuclearUnitID,PlantName,OperatorName,OperatorID,PlantState,CensusRegion,NERCRegion,NAICSCode,EIASectorNumber,SectorName,ReportedPrimeMover,ReportedFuelTypeCode,AERFuelTypeCode,TotalFuelConsumptionQuantity,ElectricFuelConsumptionQuantity,TotalFuelConsumptionMMBtu,ElecFuelConsumptionMMBtu,NetGenerationMWh,YEAR
165,N,.,GREC,Grand River Dam Authority,7490,OK,WSC,MRO,22,1,Electric Utility,CT,DFO,DFO,0,0,0,0,0,2018
165,N,.,GREC,Grand River Dam Authority,7490,OK,WSC,MRO,22,1,Electric Utility,CT,NG,NG,"15,244,244","15,244,244","15,751,565","15,751,565","1,499,223",2018
165,N,.,GREC,Grand River Dam Authority,7490,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"634,564","634,564","654,419","654,419","32,471",2018
165,N,.,GREC,Grand River Dam Authority,7490,OK,WSC,MRO,22,1,Electric Utility,ST,SUB,COL,"338,997","338,997","5,605,261","5,605,261","368,910",2018
166,N,.,Carpenter,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,129,597","1,129,597","124,077",2018
170,N,.,Lake Catherine,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,ST,NG,NG,"3,431,640","3,431,640","3,498,735","3,498,735","289,084",2018
172,N,.,Osceola (AR),City of Osceola - (AR),14216,AR,WSC,SERC,22,1,Electric Utility,IC,DFO,DFO,0,0,0,0,0,2018
174,N,.,Remmel,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,HY,WAT,HYC,0,0,"348,792","348,792","38,312",2018
180,N,.,Volta 2,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"48,505","48,505","5,328",2018
182,N,.,Beaver Dam,USCE-Little Rock District,19647,AR,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,086,835","1,086,835","119,380",2018
187,N,.,Degray,USCE -Vickburg District,19406,AR,WSC,SERC,22,1,Electric Utility,HY,WAT,HYC,0,0,"338,441","338,441","37,109",2018
187,N,.,Degray,USCE -Vickburg District,19406,AR,WSC,SERC,22,1,Electric Utility,PS,WAT,HPS,0,0,0,0,"40,245",2018
188,N,.,Greers Ferry Lake,USCE-Little Rock District,19647,AR,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,829,494","1,829,494","200,955",2018
193,N,.,Municipal Light,City of Piggott - (AR),15043,AR,WSC,SERC,22,1,Electric Utility,IC,DFO,DFO,0,0,0,0,0,2018
193,N,.,Municipal Light,City of Piggott - (AR),15043,AR,WSC,SERC,22,1,Electric Utility,IC,NG,NG,0,0,0,0,0,2018
195,N,.,Narrows (AR),USCE -Vickburg District,19406,AR,WSC,SERC,22,1,Electric Utility,HY,WAT,HYC,0,0,"187,915","187,915","20,641",2018
196,N,.,Norfork,USCE-Little Rock District,19647,AR,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,453,281","1,453,281","159,631",2018
197,N,.,Blakely Mountain,USCE -Vickburg District,19406,AR,WSC,SERC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,665,676","1,665,676","182,961",2018
198,N,.,Bull Shoals,USCE-Little Rock District,19647,AR,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"5,668,424","5,668,424","622,630",2018
199,N,.,Dardanelle,USCE-Little Rock District,19647,AR,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"5,729,830","5,729,830","629,375",2018
201,N,.,Thomas Fitzhugh,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,CA,DFO,DFO,0,0,0,0,0,2018
201,N,.,Thomas Fitzhugh,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,CA,NG,NG,0,0,0,0,"72,482",2018
201,N,.,Thomas Fitzhugh,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,CT,DFO,DFO,0,0,0,0,0,2018
201,N,.,Thomas Fitzhugh,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,CT,NG,NG,"2,474,749","2,474,749","2,503,264","2,503,264","200,380",2018
202,N,.,Carl Bailey,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,ST,NG,NG,"176,835","176,835","181,009","181,009","14,199",2018
202,N,.,Carl Bailey,Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,ST,RFO,RFO,0,0,0,0,0,2018
203,N,.,McClellan (AR),Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,ST,NG,NG,"767,214","767,214","760,049","760,049","61,046",2018
203,N,.,McClellan (AR),Arkansas Electric Coop Corp,807,AR,WSC,SERC,22,1,Electric Utility,ST,RFO,RFO,0,0,0,0,0,2018
204,N,1,Clinton Power Station,Exelon Nuclear,55951,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,0,0,"87,261,669","87,261,669","8,346,686",2018
207,N,.,St Johns River Power Park,JEA,9617,FL,SAT,FRCC,22,1,Electric Utility,ST,BIT,COL,0,0,0,0,0,2018
207,N,.,St Johns River Power Park,JEA,9617,FL,SAT,FRCC,22,1,Electric Utility,ST,NG,NG,0,0,0,0,0,2018
207,N,.,St Johns River Power Park,JEA,9617,FL,SAT,FRCC,22,1,Electric Utility,ST,PC,PC,0,0,0,0,0,2018
210,N,1,Wolf Creek Generating Station,Wolf Creek Nuclear Optg Corp,20893,KS,WNC,MRO,22,1,Electric Utility,ST,NUC,NUC,0,0,"95,932,284","95,932,284","9,168,289",2018
214,N,.,Alta Powerhouse,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"31,297","31,297","3,438",2018
215,N,.,Angels,Utica Water & Power Authority,19586,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"53,041","53,041","5,826",2018
217,N,.,Balch 1,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"750,536","750,536","82,440",2018
218,N,.,Balch 2,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,673,057","3,673,057","403,455",2018
219,N,.,Belden,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,128,524","2,128,524","233,801",2018
220,N,.,Bucks Creek,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,192,877","1,192,877","131,028",2018
221,N,.,Butt Valley,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"532,036","532,036","58,440",2018
222,N,.,Caribou 1,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,041,215","1,041,215","114,369",2018
223,N,.,Caribou 2,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,262,938","3,262,938","358,407",2018
225,N,.,Chili Bar,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"248,083","248,083","27,250",2018
227,N,.,Coleman PH,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"412,440","412,440","45,303",2018
229,N,.,Cow Creek,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"34,458","34,458","3,785",2018
231,N,.,Cresta,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,729,914","1,729,914","190,017",2018
232,N,.,De Sabla,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"543,117","543,117","59,657",2018
233,N,.,Deer Creek PH,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"191,276","191,276","21,010",2018
235,N,.,Drum 1,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"782,072","782,072","85,904",2018
236,N,.,Drum 2,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,105,236","2,105,236","231,243",2018
237,N,.,Dutch Flat,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"633,265","633,265","69,559",2018
238,N,.,El Dorado,El Dorado Irrigation District,25915,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"538,821","538,821","59,185",2018
239,N,.,Electra,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,881,735","2,881,735","316,535",2018
240,N,.,Haas,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,289,603","3,289,603","361,336",2018
241,N,.,Halsey,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"346,080","346,080","38,014",2018
242,N,.,Hamilton Branch,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"41,040","41,040","4,508",2018
243,N,.,Hat Creek 1,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"284,819","284,819","31,285",2018
244,N,.,Hat Creek 2,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"382,359","382,359","41,999",2018
246,N,.,Humboldt Bay,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,IC,DFO,DFO,"2,736","2,736","15,812","15,812","1,799",2018
246,N,.,Humboldt Bay,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,IC,NG,NG,"3,225,039","3,225,039","3,356,863","3,356,863","382,063",2018
246,N,.,Humboldt Bay,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,IC,OBG,ORW,0,0,0,0,0,2018
248,N,.,Inskip,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,0,0,0,2018
249,N,.,James B Black,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"4,950,855","4,950,855","543,811",2018
250,N,.,Kerckhoff,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,0,0,0,2018
253,N,.,Kilarc,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"76,028","76,028","8,351",2018
254,N,.,Kings River PH,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,221,521","1,221,521","134,174",2018
255,N,.,Lime Saddle,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"27,584","27,584","3,030",2018
258,N,.,Merced Falls,Merced Irrigation District,12312,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"88,101","88,101","9,677",2018
260,N,.,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,0,0,0,0,"1,452,933",2018
260,N,.,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,"28,426,319","28,426,319","29,433,380","29,433,380","2,725,849",2018
260,N,.,Dynegy Moss Landing Power Plant,Dynegy -Moss Landing LLC,54802,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,0,0,0,0,0,2018
261,N,.,Murphys,Utica Water & Power Authority,19586,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"129,159","129,159","14,187",2018
262,N,.,Narrows PH,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"208,327","208,327","22,883",2018
264,N,.,Phoenix,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"51,611","51,611","5,669",2018
265,N,.,Pit 1,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,067,310","2,067,310","227,077",2018
266,N,.,Pit 3,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,347,202","2,347,202","257,821",2018
267,N,.,Pit 4,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,615,991","3,615,991","397,187",2018
268,N,.,Pit 5,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"5,579,468","5,579,468","612,859",2018
269,N,.,Pit 6,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,444,524","2,444,524","268,511",2018
270,N,.,Pit 7,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,286,618","3,286,618","361,008",2018
272,N,.,Poe,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"4,062,778","4,062,778","446,263",2018
274,N,.,Potter Valley,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"119,380","119,380","13,113",2018
275,N,.,Rock Creek,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,021,909","3,021,909","331,932",2018
276,N,.,San Joaquin 2,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,231","3,231",355,2018
277,N,.,San Joaquin 3,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,0,0,0,2018
279,N,.,Salt Springs,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,144,672","1,144,672","125,733",2018
280,N,.,South,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"228,410","228,410","25,089",2018
281,N,.,Spaulding 1,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"40,932","40,932","4,496",2018
282,N,.,Spaulding 2,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"81,089","81,089","8,907",2018
283,N,.,Spaulding 3,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,281,281,31,2018
284,N,.,Spring Gap,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"272,937","272,937","29,980",2018
285,N,.,Stanislaus,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,033,999","3,033,999","333,260",2018
286,N,.,Geysers Unit 5-20,Geysers Power Co LLC,7160,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,GEO,GEO,0,0,"42,554,900","42,554,900","4,674,308",2018
287,N,.,Tiger Creek,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,070,677","2,070,677","227,447",2018
289,N,.,Tule River,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,10,10,1,2018
290,N,.,Volta 1,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"448,918","448,918","49,310",2018
291,N,.,West Point PH,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"628,522","628,522","69,038",2018
292,N,.,Wise,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"597,287","597,287","65,607",2018
293,N,.,A G Wishon,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"233,536","233,536","25,652",2018
294,N,.,Copco 1,PacifiCorp,14354,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"672,931","672,931","73,916",2018
295,N,.,Copco 2,PacifiCorp,14354,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"844,123","844,123","92,720",2018
296,N,.,Fall Creek,PacifiCorp,14354,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"35,787","35,787","3,931",2018
297,N,.,Iron Gate,PacifiCorp,14354,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"810,139","810,139","88,987",2018
298,N,.,Limestone,NRG Texas Power LLC,54888,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,LIG,COL,0,0,0,0,0,2018
298,N,.,Limestone,NRG Texas Power LLC,54888,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,NG,NG,"549,751","549,751","554,922","554,922","52,110",2018
298,N,.,Limestone,NRG Texas Power LLC,54888,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,PC,PC,0,0,0,0,0,2018
298,N,.,Limestone,NRG Texas Power LLC,54888,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,"6,160,272","6,160,272","100,671,528","100,671,528","9,496,253",2018
299,N,.,Blundell,PacifiCorp,14354,UT,MTN,WECC,22,1,Electric Utility,ST,GEO,GEO,0,0,"2,030,657","2,030,657","223,051",2018
302,N,.,Encina,NRG Cabrillo Power Ops Inc,13960,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,"38,630","38,630","40,161","40,161","2,403",2018
302,N,.,Encina,NRG Cabrillo Power Ops Inc,13960,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,"4,315,859","4,315,859","4,468,913","4,468,913","296,718",2018
302,N,.,Encina,NRG Cabrillo Power Ops Inc,13960,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,RFO,RFO,0,0,0,0,0,2018
313,N,.,Green Lake,City & Borough of Sitka - (AK),17271,AK,PACN,ASCC,22,1,Electric Utility,HY,WAT,HYC,0,0,"475,866","475,866","52,270",2018
314,N,.,Drop 5,Imperial Irrigation District,9216,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"102,548","102,548","11,264",2018
315,N,.,AES Alamitos LLC,AES Alamitos LLC,22148,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,"12,006,125","12,006,125","12,353,001","12,353,001","958,300",2018
316,N,.,Sepulveda Canyon,Metropolitan Water District of S CA,12397,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,0,0,0,2018
317,N,.,Big Creek 1,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,138,759","3,138,759","344,767",2018
318,N,.,Big Creek 2,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,928,984","2,928,984","321,725",2018
319,N,.,Big Creek 3,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"6,179,513","6,179,513","678,769",2018
320,N,.,Big Creek 4,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,546,626","2,546,626","279,726",2018
321,N,.,Big Creek 8,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,235,816","2,235,816","245,586",2018
322,N,.,Big Creek 2A,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"4,071,308","4,071,308","447,135",2018
323,N,.,Bishop Creek 2,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"254,347","254,347","27,938",2018
324,N,.,Bishop Creek 3,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"256,012","256,012","28,121",2018
325,N,.,Bishop Creek 4,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"432,722","432,722","47,531",2018
326,N,.,Bishop Creek 5,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"148,141","148,141","16,272",2018
327,N,.,Bishop Creek 6,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"53,440","53,440","5,870",2018
328,N,.,Borel,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,0,0,-217,2018
331,N,.,Etiwanda Generating Station,"GenOn California South, LP",15908,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,0,0,0,0,0,2018
332,N,.,Fontana,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"23,170","23,170","2,545",2018
335,N,.,AES Huntington Beach LLC,AES Huntington Beach LLC,23693,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,"3,577,649","3,577,649","3,685,102","3,685,102","319,522",2018
336,N,.,Kaweah 2,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"55,045","55,045","6,046",2018
337,N,.,Kaweah 1,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"40,640","40,640","4,464",2018
338,N,.,Kaweah 3,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"107,373","107,373","11,794",2018
339,N,.,Kern River 3,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,093,571","1,093,571","120,120",2018
340,N,.,Kern River 1,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,459,843","1,459,843","160,352",2018
341,N,.,Long Beach Generation LLC,NRG El Segundo Operations Inc,13584,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,"374,028","374,028","385,250","385,250","22,511",2018
342,N,.,Lundy,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"82,256","82,256","9,035",2018
344,N,.,Mammoth Pool,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"4,036,978","4,036,978","443,429",2018
345,N,.,Mandalay,"GenOn California South, LP",15908,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,"1,490","1,490","1,550","1,550",30,2018
345,N,.,Mandalay,"GenOn California South, LP",15908,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,0,0,0,0,0,2018
350,N,.,Ormond Beach,"GenOn California South, LP",15908,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,"2,147,364","2,147,364","2,218,447","2,218,447","186,015",2018
353,N,.,Poole,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"128,885","128,885","14,157",2018
354,N,.,Portal,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"88,464","88,464","9,717",2018
356,N,.,AES Redondo Beach LLC,AES Redondo Beach LLC,22484,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,"3,471,680","3,471,680","3,585,265","3,585,265","274,507",2018
357,N,.,Rush Creek,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"199,878","199,878","21,955",2018
358,N,.,Mountainview Generating Station,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,"116,611","116,611","122,442","122,442","768,875",2018
358,N,.,Mountainview Generating Station,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,"15,820,419","15,820,419","16,611,441","16,611,441","1,323,000",2018
361,N,.,Santa Ana 1,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"5,078","5,078",558,2018
363,N,.,Santa Ana 3,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"26,556","26,556","2,917",2018
365,N,.,Lower Tule River,Southern California Edison Co,17609,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,0,0,-102,2018
371,N,2,Columbia Generating Station,Energy Northwest,20160,WA,PACC,WECC,22,1,Electric Utility,ST,NUC,NUC,0,0,"101,498,339","101,498,339","9,708,441",2018
376,N,.,Pardee,East Bay Municipal Util Dist,5571,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"923,965","923,965","101,490",2018
377,N,.,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,CA,NG,NG,0,0,0,0,"1,020",2018
377,N,.,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,CT,NG,NG,"37,109","37,109","38,397","38,397","2,280",2018
377,N,.,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,GT,NG,NG,"175,140","175,140","181,400","181,400","17,891",2018
377,N,.,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,ST,LFG,MLG,"816,208","816,208","277,471","277,471","21,693",2018
377,N,.,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,ST,NG,NG,"1,333,933","1,333,933","1,378,631","1,378,631","97,896",2018
378,N,.,Prairie River,"ALLETE, Inc.",12647,MN,WNC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"29,488","29,488","3,239",2018
380,N,.,Dion R Holm,City & County of San Francisco,16612,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,258,784","2,258,784","248,059",2018
381,N,.,Moccasin,City & County of San Francisco,16612,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,006,658","3,006,658","330,257",2018
382,N,.,R C Kirkwood,City & County of San Francisco,16612,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,982,189","3,982,189","437,411",2018
384,N,.,Joliet 29,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,"6,338,963","6,338,963","6,651,440","6,651,440","628,452",2018
384,N,.,Joliet 29,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,0,0,0,0,0,2018
