"","OperatorName","PlantName","PlantState","County","OperatorID","PlantID","GeneratorID","UniqueID","NetGeneration2018","NameplateCapacityMW","Technology","EnergySource1","Status","OperatingMonth","OperatingYear","PlannedRetirementMonth","PlannedRetirementYear","CapacityFactor"
"918","Shawville Power, LLC","Shawville","PA",NA,63044,3131,"2","63044 3131 2",130261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","Shawville Power, LLC","Shawville","PA",NA,63044,3131,"3","63044 3131 3",196430,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","Shawville Power, LLC","Shawville","PA",NA,63044,3131,"4","63044 3131 4",173810,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","KeyCon Operating LLC","Keystone","PA",NA,63047,3136,"1","63047 3136 1",6504837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","KeyCon Operating LLC","Keystone","PA",NA,63047,3136,"2","63047 3136 2",5912799,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","New Castle Power, LLC","New Castle Plant","PA",NA,63031,3138,"3","63031 3138 3",134181,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","New Castle Power, LLC","New Castle Plant","PA",NA,63031,3138,"4","63031 3138 4",120659,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","New Castle Power, LLC","New Castle Plant","PA",NA,63031,3138,"5","63031 3138 5",185468,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","Brunner Island LLC","Brunner Island","PA","York",15537,3140,"1","15537 3140 1",604719,363.3,"Conventional Steam Coal","RC","OP",5,1961,NA,NA,19.0013347963304
"927","Brunner Island LLC","Brunner Island","PA","York",15537,3140,"2","15537 3140 2",463878,405,"Natural Gas Steam Turbine","NG","OP",9,1965,NA,NA,13.0750887874176
"928","Brunner Island LLC","Brunner Island","PA","York",15537,3140,"3","15537 3140 3",784703,847.8,"Natural Gas Steam Turbine","NG","OP",6,1969,NA,NA,10.5659315919474
"929","TalenEnergy Martins Creek LLC","TalenEnergy Martins Creek","PA","Northampton",15276,3148,"3","15276 3148 3",372739,850.5,"Natural Gas Steam Turbine","NG","OP",10,1975,NA,NA,5.00295286951806
"930","TalenEnergy Martins Creek LLC","TalenEnergy Martins Creek","PA","Northampton",15276,3148,"4","15276 3148 4",330098,850.5,"Natural Gas Steam Turbine","NG","OP",3,1977,NA,NA,4.43061964624623
"931","TalenEnergy Montour LLC","TalenEnergy Montour","PA","Montour",15534,3149,"1","15534 3149 1",1317537,864.9,"Conventional Steam Coal","RC","OP",3,1972,NA,NA,17.3897291158848
"932","TalenEnergy Montour LLC","TalenEnergy Montour","PA","Montour",15534,3149,"2","15534 3149 2",1063147,893,"Conventional Steam Coal","RC","OP",4,1973,NA,NA,13.590572540357
"933","TalenEnergy Montour LLC","TalenEnergy Montour","PA","Montour",15534,3149,"11","15534 3149 11",238826,17.2,"Conventional Steam Coal","RC","OP",4,1973,2,2019,158.507220983328
"934","Exelon Power","Eddystone Generating Station","PA","Delaware",6035,3161,"3","6035 3161 3",28963,391,"Natural Gas Steam Turbine","NG","OP",9,1974,NA,NA,0.845595534223219
"935","Exelon Power","Eddystone Generating Station","PA","Delaware",6035,3161,"4","6035 3161 4",10628,391,"Natural Gas Steam Turbine","NG","OP",6,1976,NA,NA,0.31029207394691
"936","UGI Development Co","Hunlock Power Station","PA","Luzerne",19391,3176,"3","19391 3176 3",111464,49.9,"Natural Gas Fired Combined Cycle","NG","OP",9,1959,NA,NA,25.4994006277395
"937","UGI Development Co","Hunlock Power Station","PA","Luzerne",19391,3176,"5","19391 3176 5",216646,48,"Natural Gas Fired Combined Cycle","NG","OP",7,2011,NA,NA,51.52349695586
"938","UGI Development Co","Hunlock Power Station","PA","Luzerne",19391,3176,"6","19391 3176 6",220339,48,"Natural Gas Fired Combined Cycle","NG","OP",7,2011,NA,NA,52.4017789193303
"939","Edgewater Generation, LLC","Manchester Street","RI","Providence",61786,3236,"G10A","61786 3236 G10A",447168,125,"Natural Gas Fired Combined Cycle","NG","OP",11,1995,NA,NA,40.8372602739726
"940","Edgewater Generation, LLC","Manchester Street","RI","Providence",61786,3236,"G11A","61786 3236 G11A",436183,125,"Natural Gas Fired Combined Cycle","NG","OP",9,1995,NA,NA,39.8340639269406
"941","Edgewater Generation, LLC","Manchester Street","RI","Providence",61786,3236,"GE10","61786 3236 GE10",208255,48,"Natural Gas Fired Combined Cycle","NG","OP",11,1995,NA,NA,49.5279204718417
"942","Edgewater Generation, LLC","Manchester Street","RI","Providence",61786,3236,"GE11","61786 3236 GE11",210372,46,"Natural Gas Fired Combined Cycle","NG","OP",9,1995,NA,NA,52.2066706372841
"943","Edgewater Generation, LLC","Manchester Street","RI","Providence",61786,3236,"GE9A","61786 3236 GE9A",382989,125,"Natural Gas Fired Combined Cycle","NG","OP",11,1995,NA,NA,34.9761643835616
"944","Edgewater Generation, LLC","Manchester Street","RI","Providence",61786,3236,"GEN9","61786 3236 GEN9",181114,46,"Natural Gas Fired Combined Cycle","NG","OP",11,1995,NA,NA,44.9459003375025
"945","Duke Energy Carolinas, LLC","W S Lee","SC","Anderson",5416,3264,"3","5416 3264 3",54152,163.2,"Natural Gas Steam Turbine","NG","OP",12,1958,NA,NA,3.78782791655475
"946","Duke Energy Carolinas, LLC","W S Lee","SC","Anderson",5416,3264,"CT11","5416 3264 CT11",1030538,242.3,"Natural Gas Fired Combined Cycle","NG","OP",4,2018,NA,NA,48.5519290965387
"947","Duke Energy Carolinas, LLC","W S Lee","SC","Anderson",5416,3264,"CT12","5416 3264 CT12",1090492,242.3,"Natural Gas Fired Combined Cycle","NG","OP",4,2018,NA,NA,51.3765530861964
"948","Duke Energy Carolinas, LLC","W S Lee","SC","Anderson",5416,3264,"ST10","5416 3264 ST10",1402639,362.1,"Natural Gas Fired Combined Cycle","NG","OP",4,2018,NA,NA,44.2194441607114
"949","Dominion Energy South Carolina, Inc","McMeekin","SC","Lexington",17539,3287,"1","17539 3287 1",324784,146.8,"Natural Gas Steam Turbine","NG","OP",7,1958,NA,NA,25.2559939283093
"950","Dominion Energy South Carolina, Inc","McMeekin","SC","Lexington",17539,3287,"2","17539 3287 2",279915,146.8,"Natural Gas Steam Turbine","NG","OP",12,1958,NA,NA,21.7668713373894
"951","Dominion Energy South Carolina, Inc","Urquhart","SC","Aiken",17539,3295,"1","17539 3295 1",363899,75,"Natural Gas Fired Combined Cycle","NG","OP",12,1953,NA,NA,55.3879756468798
"952","Dominion Energy South Carolina, Inc","Urquhart","SC","Aiken",17539,3295,"2","17539 3295 2",295711,75,"Natural Gas Fired Combined Cycle","NG","OP",2,1954,NA,NA,45.0092846270928
"953","Dominion Energy South Carolina, Inc","Urquhart","SC","Aiken",17539,3295,"3","17539 3295 3",80127,100,"Natural Gas Steam Turbine","NG","OP",11,1955,NA,NA,9.14691780821918
"954","Dominion Energy South Carolina, Inc","Urquhart","SC","Aiken",17539,3295,"CT1","17539 3295 CT1",730215,198.9,"Natural Gas Fired Combined Cycle","NG","OP",6,2002,NA,NA,41.9094402776917
"955","Dominion Energy South Carolina, Inc","Urquhart","SC","Aiken",17539,3295,"CT2","17539 3295 CT2",647773,198.9,"Natural Gas Fired Combined Cycle","NG","OP",6,2002,NA,NA,37.1778227741161
"956","Dominion Energy South Carolina, Inc","Wateree","SC","Richland",17539,3297,"1","17539 3297 1",1772320,385.9,"Conventional Steam Coal","BIT","OP",9,1970,NA,NA,52.4279955178016
"957","Dominion Energy South Carolina, Inc","Wateree","SC","Richland",17539,3297,"2","17539 3297 2",2027682,385.9,"Conventional Steam Coal","BIT","OP",12,1971,NA,NA,59.9820025771458
"958","South Carolina Genertg Co, Inc","Williams","SC","Berkeley",17554,3298,"ST1","17554 3298 ST1",2961014,659.7,"Conventional Steam Coal","RC","OP",7,1973,NA,NA,51.2377287863655
"959","Tennessee Valley Authority","Allen","TN",NA,18642,3393,"1","18642 3393 1",123727,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","Tennessee Valley Authority","Allen","TN",NA,18642,3393,"2","18642 3393 2",210285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","Tennessee Valley Authority","Allen","TN",NA,18642,3393,"3","18642 3393 3",58225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","Tennessee Valley Authority","Allen","TN","Shelby",18642,3393,"CTG1","18642 3393 CTG1",822320,347,"Natural Gas Fired Combined Cycle","NG","OP",4,2018,NA,NA,27.052491676865
"963","Tennessee Valley Authority","Allen","TN","Shelby",18642,3393,"CTG2","18642 3393 CTG2",893997,347,"Natural Gas Fired Combined Cycle","NG","OP",4,2018,NA,NA,29.4105049149264
"964","Tennessee Valley Authority","Allen","TN","Shelby",18642,3393,"STG1","18642 3393 STG1",926732,476.9,"Natural Gas Fired Combined Cycle","NG","OP",4,2018,NA,NA,22.1831252256056
"965","Tennessee Valley Authority","Bull Run","TN","Anderson",18642,3396,"1","18642 3396 1",1410751,950,"Conventional Steam Coal","BIT","OP",6,1967,12,2023,16.9520668108628
"966","Tennessee Valley Authority","Cumberland (TN)","TN","Stewart",18642,3399,"1","18642 3399 1",4606262,NA,"Conventional Steam Coal","RC","OP",3,1973,NA,NA,NA
"967","Tennessee Valley Authority","Cumberland (TN)","TN","Stewart",18642,3399,"2","18642 3399 2",5834849,NA,"Conventional Steam Coal","RC","OP",11,1973,NA,NA,NA
"968","Tennessee Valley Authority","Gallatin (TN)","TN","Sumner",18642,3403,"1","18642 3403 1",1168848,300,"Conventional Steam Coal","SUB","OP",11,1956,NA,NA,44.4767123287671
"969","Tennessee Valley Authority","Gallatin (TN)","TN","Sumner",18642,3403,"2","18642 3403 2",1116799,300,"Conventional Steam Coal","SUB","OP",6,1957,NA,NA,42.4961567732116
"970","Tennessee Valley Authority","Gallatin (TN)","TN","Sumner",18642,3403,"3","18642 3403 3",1247302,327.6,"Conventional Steam Coal","SUB","OP",5,1959,NA,NA,43.4633922647621
"971","Tennessee Valley Authority","Gallatin (TN)","TN","Sumner",18642,3403,"4","18642 3403 4",1597320,327.6,"Conventional Steam Coal","SUB","OP",8,1959,NA,NA,55.6600933313262
"972","Tennessee Valley Authority","John Sevier","TN","Hawkins",18642,3405,"CTG1","18642 3405 CTG1",939048,191.3,"Natural Gas Fired Combined Cycle","NG","OP",4,2012,NA,NA,56.0362050569642
"973","Tennessee Valley Authority","John Sevier","TN","Hawkins",18642,3405,"CTG2","18642 3405 CTG2",1068656,191.3,"Natural Gas Fired Combined Cycle","NG","OP",4,2012,NA,NA,63.7703575869979
"974","Tennessee Valley Authority","John Sevier","TN","Hawkins",18642,3405,"CTG3","18642 3405 CTG3",1054505,191.3,"Natural Gas Fired Combined Cycle","NG","OP",4,2012,NA,NA,62.9259190303308
"975","Tennessee Valley Authority","John Sevier","TN","Hawkins",18642,3405,"STG1","18642 3405 STG1",1724740,423,"Natural Gas Fired Combined Cycle","NG","OP",4,2012,NA,NA,46.5456567030452
"976","Tennessee Valley Authority","Johnsonville","TN",NA,18642,3406,"1","18642 3406 1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","Tennessee Valley Authority","Johnsonville","TN",NA,18642,3406,"2","18642 3406 2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","Tennessee Valley Authority","Johnsonville","TN",NA,18642,3406,"3","18642 3406 3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","Tennessee Valley Authority","Johnsonville","TN",NA,18642,3406,"4","18642 3406 4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"1","18642 3407 1",380337,175,"Conventional Steam Coal","SUB","OP",2,1954,NA,NA,24.8099804305284
"981","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"2","18642 3407 2",442133,175,"Conventional Steam Coal","SUB","OP",4,1954,NA,NA,28.8410306588389
"982","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"3","18642 3407 3",445928,175,"Conventional Steam Coal","SUB","OP",6,1954,NA,NA,29.0885844748858
"983","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"4","18642 3407 4",422177,175,"Conventional Steam Coal","SUB","OP",7,1954,NA,NA,27.5392694063927
"984","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"5","18642 3407 5",271864,200,"Conventional Steam Coal","SUB","OP",1,1955,NA,NA,15.5173515981735
"985","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"6","18642 3407 6",273703,200,"Conventional Steam Coal","SUB","OP",3,1955,NA,NA,15.6223173515982
"986","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"7","18642 3407 7",255245,200,"Conventional Steam Coal","SUB","OP",5,1955,NA,NA,14.5687785388128
"987","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"8","18642 3407 8",283012,200,"Conventional Steam Coal","SUB","OP",8,1955,NA,NA,16.1536529680365
"988","Tennessee Valley Authority","Kingston","TN","Roane",18642,3407,"9","18642 3407 9",273014,200,"Conventional Steam Coal","SUB","OP",12,1955,NA,NA,15.5829908675799
"989","Nueces Bay, LLC","Nueces Bay","TX","Nueces",49979,3441,"7","49979 3441 7",133905,351,"Natural Gas Fired Combined Cycle","NG","OP",7,1972,NA,NA,4.35497404675487
"990","Nueces Bay, LLC","Nueces Bay","TX","Nueces",49979,3441,"8","49979 3441 8",1051452,189.6,"Natural Gas Fired Combined Cycle","NG","OP",3,2010,NA,NA,63.3063117738859
"991","Nueces Bay, LLC","Nueces Bay","TX","Nueces",49979,3441,"9","49979 3441 9",987182,189.6,"Natural Gas Fired Combined Cycle","NG","OP",3,2010,NA,NA,59.4367136774368
"992","Victoria WLE, LP","Victoria","TX","Victoria",60638,3443,"5","60638 3443 5",394300,180,"Natural Gas Fired Combined Cycle","NG","OP",3,1963,NA,NA,25.0063419583968
"993","Victoria WLE, LP","Victoria","TX","Victoria",60638,3443,"7","60638 3443 7",633301,196.9,"Natural Gas Fired Combined Cycle","NG","OP",5,2009,NA,NA,36.7164218909072
"994","Luminant Generation Company LLC","Lake Hubbard","TX","Dallas",55983,3452,"1","55983 3452 1",59258,396.5,"Natural Gas Steam Turbine","NG","OP",6,1970,NA,NA,1.70608117834707
"995","Luminant Generation Company LLC","Lake Hubbard","TX","Dallas",55983,3452,"2","55983 3452 2",216162,531,"Natural Gas Steam Turbine","NG","OP",11,1973,NA,NA,4.64708613884374
"996","Mountain Creek Power, LLC","Mountain Creek","TX","Dallas",62026,3453,"6","62026 3453 6",20916,135.7,"Natural Gas Steam Turbine","NG","OP",2,1956,NA,NA,1.75952191074187
"997","Mountain Creek Power, LLC","Mountain Creek","TX","Dallas",62026,3453,"7","62026 3453 7",34970,136,"Natural Gas Steam Turbine","NG","OP",3,1958,NA,NA,2.93530083266183
"998","Mountain Creek Power, LLC","Mountain Creek","TX","Dallas",62026,3453,"8","62026 3453 8",352769,580.5,"Natural Gas Steam Turbine","NG","OP",7,1967,NA,NA,6.93719789663296
"999","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"1","5701 3456 1",262956,81.6,"Natural Gas Steam Turbine","NG","OP",5,1960,12,2022,36.7865296803653
"1000","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"2","5701 3456 2",149034,81.6,"Natural Gas Steam Turbine","NG","OP",6,1963,12,2022,20.8492814934193
"1001","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"3","5701 3456 3",309365,121.8,"Natural Gas Steam Turbine","NG","OP",3,1966,12,2026,28.9947777252926
"1002","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"4","5701 3456 4",336585,120,"Natural Gas Fired Combined Cycle","NG","OP",8,1975,12,2026,32.0191210045662
"1003","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"CT1","5701 3456 CT1",310684,85,"Natural Gas Fired Combined Cycle","NG","OP",8,1975,12,2026,41.7249529948966
"1004","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"CT2","5701 3456 CT2",416621,85,"Natural Gas Fired Combined Cycle","NG","OP",8,1975,12,2026,55.9523233951115
"1005","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"5CA1","5701 3456 5CA1",548005,134,"Natural Gas Fired Combined Cycle","NG","OP",2,2011,NA,NA,46.684812240169
"1006","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"5CT1","5701 3456 5CT1",413218,86.5,"Natural Gas Fired Combined Cycle","NG","OP",6,2009,NA,NA,54.5329532557342
"1007","El Paso Electric Co","Newman","TX","El Paso",5701,3456,"5CT2","5701 3456 5CT2",446064,86.5,"Natural Gas Fired Combined Cycle","NG","OP",6,2009,NA,NA,58.8676854857867
"1008","Entergy Texas Inc.","Lewis Creek","TX","Montgomery",55937,3457,"1","55937 3457 1",1014198,271.4,"Natural Gas Steam Turbine","NG","OP",12,1970,6,2034,42.6588162849154
"1009","Entergy Texas Inc.","Lewis Creek","TX","Montgomery",55937,3457,"2","55937 3457 2",982153,271.4,"Natural Gas Steam Turbine","NG","OP",5,1971,6,2034,41.3109515012635
"1010","Entergy Texas Inc.","Sabine","TX","Orange",55937,3459,"1","55937 3459 1",275643,239.4,"Natural Gas Steam Turbine","NG","OP",1,1962,6,2022,13.1437326192193
"1011","Entergy Texas Inc.","Sabine","TX","Orange",55937,3459,"3","55937 3459 3",1123750,473.4,"Natural Gas Steam Turbine","NG","OP",12,1966,6,2026,27.0980066477228
"1012","Entergy Texas Inc.","Sabine","TX","Orange",55937,3459,"4","55937 3459 4",1746741,591.6,"Natural Gas Steam Turbine","NG","OP",8,1974,6,2026,33.7051483323608
"1013","Entergy Texas Inc.","Sabine","TX","Orange",55937,3459,"5","55937 3459 5",1045376,507.4,"Natural Gas Steam Turbine","NG","OP",12,1979,NA,NA,23.5189514815435
"1014","NRG Texas Power LLC","Cedar Bayou","TX","Chambers",54888,3460,"1","54888 3460 1",736920,765,"Natural Gas Steam Turbine","NG","OP",12,1970,NA,NA,10.996508192318
"1015","NRG Texas Power LLC","Cedar Bayou","TX","Chambers",54888,3460,"2","54888 3460 2",700843,765,"Natural Gas Steam Turbine","NG","OP",3,1972,NA,NA,10.4581579968365
"1016","NRG Texas Power LLC","Greens Bayou","TX","Harris",54888,3464,"5","54888 3464 5",0,446.4,"Natural Gas Steam Turbine","NG","OA",6,1973,NA,NA,0
"1017","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"3","54888 3469 3",63560,113.1,"Natural Gas Fired Combined Cycle","NG","OP",8,1974,NA,NA,6.41530306150051
"1018","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"4","54888 3469 4",80154,113.1,"Natural Gas Fired Combined Cycle","NG","OP",8,1974,NA,NA,8.09018567639257
"1019","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"31","54888 3469 31",40578,54,"Natural Gas Fired Combined Cycle","NG","OP",7,1972,NA,NA,8.578132927448
"1020","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"32","54888 3469 32",42699,54,"Natural Gas Fired Combined Cycle","NG","OP",7,1972,NA,NA,9.02650938609843
"1021","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"33","54888 3469 33",45177,54,"Natural Gas Fired Combined Cycle","NG","OP",7,1972,NA,NA,9.55035514967022
"1022","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"34","54888 3469 34",36341,54,"Natural Gas Fired Combined Cycle","NG","OP",7,1972,NA,NA,7.68243700321326
"1023","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"41","54888 3469 41",52816,54,"Natural Gas Fired Combined Cycle","NG","OP",7,1972,NA,NA,11.1652291560967
"1024","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"42","54888 3469 42",44825,54,"Natural Gas Fired Combined Cycle","NG","OP",7,1972,NA,NA,9.47594283781498
"1025","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"43","54888 3469 43",49671,56.7,"Natural Gas Fired Combined Cycle","NG","OP",8,1974,NA,NA,10.0003623976227
"1026","NRG Texas Power LLC","T H Wharton","TX","Harris",54888,3469,"44","54888 3469 44",56907,56.7,"Natural Gas Fired Combined Cycle","NG","OP",8,1974,NA,NA,11.4572008407625
"1027","NRG Texas Power LLC","W A Parish","TX","Fort Bend",54888,3470,"1","54888 3470 1",102154,187.8,"Natural Gas Steam Turbine","NG","OP",6,1958,NA,NA,6.20948643509806
"1028","NRG Texas Power LLC","W A Parish","TX","Fort Bend",54888,3470,"2","54888 3470 2",73328,187.8,"Natural Gas Steam Turbine","NG","OP",12,1958,NA,NA,4.45728235128209
"1029","NRG Texas Power LLC","W A Parish","TX","Fort Bend",54888,3470,"3","54888 3470 3",156270,299.2,"Natural Gas Steam Turbine","NG","OP",3,1961,NA,NA,5.96224635557835
"1030","NRG Texas Power LLC","W A Parish","TX","Fort Bend",54888,3470,"4","54888 3470 4",301641,580.5,"Natural Gas Steam Turbine","NG","OP",6,1968,NA,NA,5.93176642714712
"1031","NRG Texas Power LLC","W A Parish","TX","Fort Bend",54888,3470,"5","54888 3470 5",4316462,734.1,"Conventional Steam Coal","SUB","OP",12,1977,NA,NA,67.1225723543071
"1032","NRG Texas Power LLC","W A Parish","TX","Fort Bend",54888,3470,"6","54888 3470 6",3583770,734.1,"Conventional Steam Coal","SUB","OP",12,1978,NA,NA,55.7289421582293
"1033","NRG Texas Power LLC","W A Parish","TX","Fort Bend",54888,3470,"7","54888 3470 7",3762916,614.6,"Conventional Steam Coal","SUB","OP",6,1980,NA,NA,69.8920632939418
"1034","NRG Texas Power LLC","W A Parish","TX","Fort Bend",54888,3470,"8","54888 3470 8",3553690,654,"Conventional Steam Coal","SUB","OP",12,1982,NA,NA,62.02941505034
"1035","Southwestern Electric Power Co","Knox Lee","TX","Gregg",17698,3476,"2","17698 3476 2",3838,38,"Natural Gas Steam Turbine","NG","OP",12,1950,NA,NA,1.15296803652968
"1036","Southwestern Electric Power Co","Knox Lee","TX","Gregg",17698,3476,"3","17698 3476 3",1635,38,"Natural Gas Steam Turbine","NG","OP",6,1952,NA,NA,0.491167988464311
